id,name,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,created_at,vegan,vegetarian,note
3706,Xiu,restaurant,vietnamese,75105,75,48.8451745807173,2.35197992635429,2024-12-12 09:16:28,0,0,
3707,Paris Antalya,restaurant,kebab,75105,75,48.8524802475233,2.34519016568859,2024-12-12 09:16:28,0,0,
3708,Bistrot La Grange,restaurant,,75105,75,48.8508498835371,2.34853278485517,2024-12-12 09:16:28,0,0,
3709,Kokio,restaurant,korean,75105,75,48.8514097946691,2.34600748506705,2024-12-12 09:16:28,0,0,
3710,Okazaki,restaurant,"japanese, poke",75105,75,48.8444268311352,2.35499095743131,2024-12-12 09:16:28,0,0,
3711,Ya Bayté by Hébé,restaurant,lebanese,75105,75,48.8512199445622,2.35002409306779,2024-12-12 09:16:28,0,0,
3712,Traiteur Asiatique,restaurant,"asian, chinese",75105,75,48.8472536279805,2.35236675118577,2024-12-12 09:16:28,0,1,
3713,Dae Jang,restaurant,korean,75105,75,48.8456520977411,2.34923996602592,2024-12-12 09:16:28,0,0,
3714,Butumak,restaurant,korean,75105,75,48.8442838358671,2.35501316947472,2024-12-12 09:16:28,0,0,
3715,El Sol y la Luna,restaurant,latin_american,75105,75,48.851298818271,2.34599826497356,2024-12-12 09:16:28,0,0,
3716,HuTong Paris,restaurant,chinese,75105,75,48.8409568908594,2.3375850973012,2024-12-12 09:16:28,0,0,
3717,Le Grand Amalfi,restaurant,,75105,75,48.8515558912414,2.34968093795186,2024-12-12 09:16:28,0,0,
3718,Soho Trattoria,restaurant,italian,75105,75,48.8510654660867,2.34586876456953,2024-12-12 09:16:28,1,1,
3719,Le Grand Dictionnaire,restaurant,,75105,75,48.8378269205764,2.34947792825702,2024-12-12 09:16:28,0,0,
3720,L'Escarmouche,restaurant,french,75105,75,48.8477842862704,2.34844284703411,2024-12-12 09:16:28,0,0,
3721,Pura Vida,restaurant,,75105,75,48.8486229795019,2.35484595050642,2024-12-12 09:16:28,0,0,
3722,Oi Sushi,restaurant,japanese,75105,75,48.8447728360982,2.3492911794543,2024-12-12 09:16:28,0,1,
3723,Kokonor,restaurant,asian,75105,75,48.8455218429658,2.34254299302833,2024-12-12 09:16:28,0,1,
3724,Jardin des Pâtes,restaurant,"pasta, italian",75105,75,48.8437434545695,2.35448552866995,2024-12-12 09:16:28,0,1,
3725,Taj Mahal,restaurant,indian,75105,75,48.8374506569429,2.35230631766387,2024-12-12 09:16:28,0,0,
3726,Bistrot 20,restaurant,Savoie,75105,75,48.8524286988188,2.34534824838244,2024-12-12 09:16:28,0,0,
3727,Tripletta,restaurant,pizza,75105,75,48.8405714909515,2.35048819904651,2024-12-12 09:16:28,0,0,
3728,Iki,restaurant,japanese,75105,75,48.8424995801385,2.36332164717643,2024-12-12 09:16:28,0,0,
3729,La Truffière,restaurant,french,75105,75,48.8445190320701,2.3488345333694,2024-12-12 09:16:28,0,0,
3730,Les Patios,restaurant,italian,75105,75,48.848483169357,2.34217083652743,2024-12-12 09:16:28,0,0,
3731,Beaurepaire,restaurant,french,75105,75,48.8512779473321,2.34912924108499,2024-12-12 09:16:28,0,0,
3732,Lhassa,restaurant,tibetan,75105,75,48.8488695750933,2.34872456279976,2024-12-12 09:16:28,0,0,
3733,Tcham,restaurant,korean,75105,75,48.8401380627384,2.35003842612221,2024-12-12 09:16:29,0,0,
3734,Hûng-Yên,restaurant,,75105,75,48.8418420198345,2.34139333118907,2024-12-12 09:16:29,0,0,
3735,Le Montebello,restaurant,,75105,75,48.8514027538704,2.3500146215172,2024-12-12 09:16:29,0,0,
3736,Happiz,restaurant,pizza,75105,75,48.8492363671762,2.34979015415021,2024-12-12 09:16:29,1,0,
3737,Noodle House,restaurant,asian,75105,75,48.8486171959887,2.35357567308048,2024-12-12 09:16:29,0,0,
3738,La Pizza,restaurant,italian,75105,75,48.8403224646082,2.34052236763029,2024-12-12 09:16:29,0,0,
3739,Mithé,restaurant,vietnamese,75105,75,48.8398058879156,2.33770194103144,2024-12-12 09:16:29,1,1,
3740,La Cantine De Sam,restaurant,,75105,75,48.8392572923529,2.35608127539612,2024-12-12 09:16:29,1,0,
3741,Chez Suzette,restaurant,pancake,75105,75,48.8529129213651,2.34575753671442,2024-12-12 09:16:29,0,0,
3742,Van April,restaurant,fries,75105,75,48.8448927811326,2.34927575675246,2024-12-12 09:16:29,0,0,
3743,Les Galandines,restaurant,crepe,75105,75,48.8516439850437,2.34686579195201,2024-12-12 09:16:29,0,0,
3744,L'Oie qui Fume,restaurant,french,75105,75,48.8505709337995,2.34903377120784,2024-12-12 09:16:29,0,0,
3745,Jardin Notre-Dame,restaurant,french,75105,75,48.8527493904342,2.34643881780434,2024-12-12 09:16:29,0,0,
3746,Thaiger,restaurant,thai,75105,75,48.8523495736529,2.34443076526108,2024-12-12 09:16:29,0,0,
3747,L'Estrapade,restaurant,french,75105,75,48.8447030986638,2.34665708256298,2024-12-12 09:16:29,0,0,
3748,Le Petit Prince de Paris,restaurant,french,75105,75,48.8484829178999,2.34654887219301,2024-12-12 09:16:29,0,0,
3749,Le Delmas,restaurant,,75105,75,48.8446603509576,2.3494340909034,2024-12-12 09:16:29,0,0,
3750,Brasserie Balzar,restaurant,french,75105,75,48.8499056621445,2.34336995159543,2024-12-12 09:16:29,0,0,
3751,L'Atlas,restaurant,mediterranean,75105,75,48.8495959508223,2.35467797716683,2024-12-12 09:16:29,0,0,
3752,Seoul Mama,restaurant,korean,75105,75,48.8426522984143,2.34147974861077,2024-12-12 09:16:29,0,0,
3753,Edogawa,restaurant,japanese,75105,75,48.8436739685922,2.34950374451878,2024-12-12 09:16:29,0,0,
3754,Au Petit Bistrot,restaurant,,75105,75,48.8416724539333,2.34975478251883,2024-12-12 09:16:29,0,0,
3755,Pause Bobun,restaurant,vietnamese,75105,75,48.8430307413426,2.36344695662888,2024-12-12 09:16:29,1,1,
3756,Taïkoï,restaurant,"japanese, thai",75105,75,48.8406775220266,2.34466738638767,2024-12-12 09:16:29,0,0,
3757,Rosie's Smokehouse,restaurant,,75105,75,48.8528595286419,2.345941351851,2024-12-12 09:16:29,0,0,
3758,Li Thang,restaurant,tibetan,75105,75,48.8403547349354,2.34054164600758,2024-12-12 09:16:29,0,0,
3759,Bo Bun 11,restaurant,asian,75105,75,48.8444380628855,2.35463112232807,2024-12-12 09:16:29,0,0,
3760,Safran,restaurant,indian,75105,75,48.8526274337431,2.34474139859267,2024-12-12 09:16:29,0,1,
3761,Khonkaen & Udon Thaï,restaurant,thai,75105,75,48.8370794224514,2.35086404358481,2024-12-12 09:16:29,0,0,
3762,Les Saveurs d'Abyssinie,restaurant,ethiopian,75105,75,48.8404120671531,2.35028711718937,2024-12-12 09:16:29,0,1,
3763,Sushi Gobelins,restaurant,japanese,75105,75,48.837165672235,2.3523412702001,2024-12-12 09:16:29,0,0,
3764,Pizzeria Luciana,restaurant,,75105,75,48.845295196304,2.3426202741756,2024-12-12 09:16:29,0,0,
3765,Matsuya,restaurant,japanese,75105,75,48.8513573239552,2.34740608943056,2024-12-12 09:16:29,0,0,
3766,Le Passage,restaurant,,75105,75,48.8475662729688,2.35298256961192,2024-12-12 09:16:29,0,0,
3767,Atelier Carmen,restaurant,,75105,75,48.8429904243883,2.34908825357846,2024-12-12 09:16:29,0,0,
3768,Les Filles,restaurant,italian,75105,75,48.8395563586581,2.34973625851282,2024-12-12 09:16:29,0,1,
3769,Amore e Gusto,restaurant,,75105,75,48.8451937752756,2.34921314393574,2024-12-12 09:16:29,0,0,
3770,Le Bistrot 27,restaurant,french,75105,75,48.8530464450827,2.34519427282115,2024-12-12 09:16:29,0,0,
3771,Le Latin,restaurant,french,75105,75,48.8525628930886,2.3451502678295,2024-12-12 09:16:29,0,0,
3772,Arrivederci Pizzeria,restaurant,"pizza, italian",75105,75,48.8417367431307,2.34349618305723,2024-12-12 09:16:29,0,0,
3773,Chez Neung,restaurant,asian,75105,75,48.8377145192548,2.35403617484081,2024-12-12 09:16:29,0,0,
3774,Le Village Ronsard,restaurant,,75105,75,48.8498365952624,2.34816104744942,2024-12-12 09:16:29,0,0,
3775,Au Bistrot de la Montagne,restaurant,,75105,75,48.8479055724093,2.34844544542409,2024-12-12 09:16:29,0,0,
3776,Mimi Ramen,restaurant,ramen,75105,75,48.8459611385111,2.34921741870636,2024-12-12 09:16:29,0,0,
3777,Grand Mère Louise,restaurant,french,75105,75,48.8519597313363,2.34431668755889,2024-12-12 09:16:29,0,0,
3778,Zaoka,restaurant,taiwanese,75105,75,48.8413766565704,2.35091349681352,2024-12-12 09:16:29,0,0,
3779,La Soummam,restaurant,,75105,75,48.8508847522543,2.35063764838009,2024-12-12 09:16:29,0,0,
3780,Little Napoli,restaurant,pizza,75105,75,48.843002829605,2.3491548897087,2024-12-12 09:16:29,0,0,
3781,Sashimi Bar,restaurant,japanese,75105,75,48.8459458834473,2.34332209092832,2024-12-12 09:16:29,0,0,
3782,Restaurant gastronomique du Viet Nam,restaurant,,75105,75,48.8396837635864,2.35682785151181,2024-12-12 09:16:29,0,0,
3783,La Table des Copains,restaurant,,75106,75,48.8421647231067,2.33018488262738,2024-12-12 09:16:31,0,0,
3784,Au Pied de Fouet,restaurant,french,75106,75,48.8553771170792,2.33346212294919,2024-12-12 09:16:31,0,0,
3785,Calife,restaurant,french,75106,75,48.8580001223241,2.33680104040727,2024-12-12 09:16:31,0,0,
3786,Vagenende,restaurant,french,75106,75,48.8529554176143,2.33743087028282,2024-12-12 09:16:31,0,0,
3787,Le Saint-André,restaurant,,75106,75,48.8529558367094,2.34258808766739,2024-12-12 09:16:31,0,0,
3788,The Crying Tiger,restaurant,thai,75106,75,48.8483757971773,2.32410775136947,2024-12-12 09:16:31,0,0,
3789,Agata,restaurant,pizza,75106,75,48.8534773587249,2.3353242465582,2024-12-12 09:16:31,0,0,
3790,Sushi Royal,restaurant,japanese,75106,75,48.8497451486988,2.34017074679215,2024-12-12 09:16:32,0,0,
3791,Gwiyaomi,restaurant,korean,75106,75,48.8494830465865,2.34010872070868,2024-12-12 09:16:32,0,0,
3792,Metou,restaurant,asian,75106,75,48.8493500257832,2.33915276465174,2024-12-12 09:16:32,0,0,
3793,Mercerie Mulot,restaurant,,75106,75,48.8429169989166,2.33005487930916,2024-12-12 09:16:32,0,0,
3794,Homer,restaurant,seafood,75106,75,48.8529277573337,2.3388103639071,2024-12-12 09:16:32,0,0,
3795,Crêperie des Canettes,restaurant,,75106,75,48.8522322270084,2.33362841990814,2024-12-12 09:16:32,0,0,
3796,Restaurant Universitaire Mazet,restaurant,,75106,75,48.8540047872375,2.33936240588014,2024-12-12 09:16:32,0,0,
3797,La Grivoiserie,restaurant,,75106,75,48.8441788944393,2.3299200983061,2024-12-12 09:16:32,0,0,
3798,La Cuisine de Philippe,restaurant,,75106,75,48.8492933641177,2.33492484887199,2024-12-12 09:16:32,0,0,
3799,Café Latin,restaurant,,75106,75,48.8533699865452,2.34224744712245,2024-12-12 09:16:32,0,0,
3800,Camila,restaurant,,75106,75,48.8516088648694,2.33546087157993,2024-12-12 09:16:32,0,0,
3801,Le Choupinet,restaurant,french,75106,75,48.8477107769795,2.3407717292497,2024-12-12 09:16:32,0,0,
3802,Shiro,restaurant,international,75106,75,48.8534608463756,2.33539322962133,2024-12-12 09:16:32,0,0,
3803,Khao Thai,restaurant,thai,75106,75,48.8556442483333,2.34021114756547,2024-12-12 09:16:32,0,0,
3804,Oh Quai Latin,restaurant,brazilian,75106,75,48.8549005220647,2.34187679936412,2024-12-12 09:16:32,0,0,
3805,Le Petit Médicis,restaurant,,75106,75,48.8480013775625,2.34003923473136,2024-12-12 09:16:32,0,0,
3806,Gemini Family,restaurant,italian,75106,75,48.8514364491211,2.33925217402339,2024-12-12 09:16:32,0,0,
3807,Pizza Marinara,restaurant,pizza,75106,75,48.8541071310434,2.33867752341363,2024-12-12 09:16:32,0,0,
3808,Le Christine,restaurant,,75106,75,48.8543307202869,2.34025649366163,2024-12-12 09:16:32,0,0,
3809,Le Grand Olivier,restaurant,,75106,75,48.8479403573075,2.32329336565712,2024-12-12 09:16:32,0,0,
3810,Kodawari Ramen (Yokochō),restaurant,"japanese, ramen",75106,75,48.8546283616686,2.3381141630295,2024-12-12 09:16:32,0,0,
3811,Dragon,restaurant,asian,75106,75,48.8526988475581,2.33043659117968,2024-12-12 09:16:32,0,0,
3812,Le Comptoir des Saints Pères,restaurant,french,75106,75,48.8563440534292,2.33179839898827,2024-12-12 09:16:32,0,0,
3813,Bistro des Augustins,restaurant,,75106,75,48.8547339736486,2.3420949803037,2024-12-12 09:16:32,0,0,
3814,Le bistrot d'Henri,restaurant,,75106,75,48.8520945961583,2.3344436438108,2024-12-12 09:16:32,0,0,
3815,Thuy Long,restaurant,vietnamese,75106,75,48.8452234472128,2.32086605031711,2024-12-12 09:16:32,0,0,
3816,Le Trait D'Union,restaurant,,75106,75,48.8468340299076,2.32651553687509,2024-12-12 09:16:32,0,0,
3817,Cantine,restaurant,,75106,75,48.8411286360554,2.33392874349886,2024-12-12 09:16:32,0,0,
3818,L'Atelier des Nouilles,restaurant,japanese,75106,75,48.8534840642474,2.33918168221769,2024-12-12 09:16:32,0,0,
3819,Xiao Long Mian,restaurant,"noodle, chinese",75106,75,48.8540525249206,2.33813662653003,2024-12-12 09:16:32,0,0,
3820,Le 51,restaurant,,75106,75,48.844587596038,2.3224604559388,2024-12-12 09:16:32,0,0,
3821,Tokugawa,restaurant,japanese,75106,75,48.8446638713569,2.3222222422506,2024-12-12 09:16:32,0,0,
3822,Sagan,restaurant,japanese,75106,75,48.8503379168912,2.33909878519532,2024-12-12 09:16:32,0,0,
3823,Maison de la Lozère,restaurant,,75106,75,48.852653752919,2.34300818865447,2024-12-12 09:16:32,0,0,
3824,La Gentiane,restaurant,,75106,75,48.8442291858584,2.32858603459701,2024-12-12 09:16:32,0,0,
3825,La Maison du Jardin,restaurant,,75106,75,48.8482651560554,2.33140478481525,2024-12-12 09:16:32,0,0,
3826,Boutary,restaurant,"fine_dining, french, seafood",75106,75,48.8548924754376,2.33801123325856,2024-12-12 09:16:32,0,0,
3827,Pokebel,restaurant,poke,75106,75,48.8557180929002,2.33354426560027,2024-12-12 09:16:32,0,0,
3828,Roger la Grenouille,restaurant,french,75106,75,48.8536437395028,2.34020167601489,2024-12-12 09:16:32,0,0,
3829,Chez Lionel,restaurant,,75106,75,48.8417789879227,2.33141425636583,2024-12-12 09:16:32,0,0,
3830,Chez Basilic,restaurant,thai,75106,75,48.8461367393826,2.31933526334055,2024-12-12 09:16:32,0,0,
3831,Le petit saint Benoît,restaurant,,75106,75,48.8554517998364,2.333252994465,2024-12-12 09:16:32,0,0,
3832,Petit Hong Kong,restaurant,"chinese, vietnamese",75106,75,48.8528330418279,2.34330029798005,2024-12-12 09:16:32,0,0,
3833,Namasté Paris,restaurant,indian,75106,75,48.8540207575076,2.34343306732632,2024-12-12 09:16:32,0,0,
3834,Chez Fernand Christine,restaurant,french,75106,75,48.8545455484653,2.33961687063046,2024-12-12 09:16:32,0,0,
3835,Le Goût de Taïwan,restaurant,taiwanese,75106,75,48.8539735673927,2.34047844645767,2024-12-12 09:16:32,0,0,
3836,La Estancia,restaurant,,75106,75,48.8543320613914,2.34276427527212,2024-12-12 09:16:32,0,0,
3837,Le Diamant Rose,restaurant,chinese,75106,75,48.8404147493622,2.33507907589038,2024-12-12 09:16:32,0,0,
3838,Le Palanquin,restaurant,,75106,75,48.8521980288435,2.33443257969861,2024-12-12 09:16:32,0,0,
3839,Le Paradis du Fruit,restaurant,"brunch, salad",75106,75,48.8538547958248,2.34368779336378,2024-12-12 09:16:32,1,1,
3840,Le Jardin d'Estoublon,restaurant,,75106,75,48.8529585189184,2.33602958371026,2024-12-12 09:16:32,0,0,
3841,Semilla,restaurant,french,75106,75,48.8541144671851,2.33685964358153,2024-12-12 09:16:32,0,0,
3842,L'Atelier Artisan Crêpier,restaurant,,75106,75,48.8521989508528,2.33512945112847,2024-12-12 09:16:32,0,0,
3843,Bodega Saint-Germain,restaurant,,75106,75,48.8518505989569,2.33467054192971,2024-12-12 09:16:32,0,0,
3844,Blueberry,restaurant,sushi,75106,75,48.85275668269,2.33142188389772,2024-12-12 09:16:32,0,0,
3845,Au Père Louis,restaurant,,75106,75,48.8489863350045,2.34034609620656,2024-12-12 09:16:32,0,0,
3846,Naruto Ramen,restaurant,ramen,75106,75,48.8445279168875,2.32264536072279,2024-12-12 09:16:32,0,0,
3847,Bouillon Chartier Montparnasse,restaurant,french,75106,75,48.8443240690023,2.32327174034694,2024-12-12 09:16:32,0,0,
3848,Localino,restaurant,,75106,75,48.851013498287,2.33857256931407,2024-12-12 09:16:32,0,0,
3849,Delta Sharing Food,restaurant,,75106,75,48.8524090851654,2.33440206957107,2024-12-12 09:16:32,0,0,
3850,Sushi Lounge,restaurant,sushi,75106,75,48.8475211783297,2.32883371983579,2024-12-12 09:16:32,0,0,
3851,Canelle,restaurant,turkish,75106,75,48.8480545188287,2.32515599218036,2024-12-12 09:16:32,0,0,
3852,Topoly,restaurant,lebanese,75106,75,48.8532569984904,2.34253394057291,2024-12-12 09:16:32,1,1,
3853,Cherche Minuit,restaurant,,75106,75,48.8478584661134,2.32314525742805,2024-12-12 09:16:32,0,0,
3854,Marsan,restaurant,french,75106,75,48.8500435444518,2.32784247596649,2024-12-12 09:16:32,0,0,
3855,Brasserie des Prés,restaurant,french,75106,75,48.8528874403795,2.3392323927319,2024-12-12 09:16:32,0,0,
3856,La Boussole,restaurant,,75106,75,48.8519099428314,2.33418355335533,2024-12-12 09:16:32,0,0,
3857,Tsukizi,restaurant,japanese,75106,75,48.853163372632,2.33399102103942,2024-12-12 09:16:32,0,0,
3858,Sushi Fresh,restaurant,"japanese, sushi",75106,75,48.8428522906241,2.33810837951631,2024-12-12 09:16:32,0,0,
3859,Le Lotus,restaurant,asian,75106,75,48.843808162862,2.33019971859599,2024-12-12 09:16:32,0,0,
3860,Yokorama,restaurant,japanese,75106,75,48.8481489828775,2.34066092048974,2024-12-12 09:16:32,0,0,
3861,Sushiyaki,restaurant,japanese,75106,75,48.8484821635286,2.34052932460992,2024-12-12 09:16:32,0,0,
3862,Livio Più,restaurant,italian,75106,75,48.8469096346742,2.32130769279533,2024-12-12 09:16:32,0,0,
3863,Silencio des Prés,restaurant,,75106,75,48.8546810838396,2.33320287068403,2024-12-12 09:16:32,0,0,
3864,Polidor,restaurant,french,75106,75,48.8498181550754,2.3401338664182,2024-12-12 09:16:32,0,0,
3865,Sugaar,restaurant,,75106,75,48.8533620237372,2.33367862750816,2024-12-12 09:16:32,0,0,
3866,Au Coup De Torchon,restaurant,,75106,75,48.852952148672,2.33394827333325,2024-12-12 09:16:32,0,0,
3867,tám,restaurant,vietnamese,75106,75,48.8540688696318,2.33832304005659,2024-12-12 09:16:32,0,0,
3868,L'Osteria,restaurant,italian,75106,75,48.8536193481646,2.34310893913062,2024-12-12 09:16:32,1,1,
3869,Mām Son,restaurant,vietnamese,75106,75,48.842419030049,2.32903153275069,2024-12-12 09:16:32,0,0,
3870,Chalet Gregoire,restaurant,,75106,75,48.8535673803649,2.33788139757837,2024-12-12 09:16:32,0,0,
3871,Yoom Dim Sum,restaurant,chinese,75106,75,48.8534199426881,2.33796236676304,2024-12-12 09:16:32,0,0,
3872,Le Petit Vatel,restaurant,,75106,75,48.8516796919512,2.33653802995676,2024-12-12 09:16:32,0,0,
3873,La Divina Commedia,restaurant,,75106,75,48.8536768480204,2.33113312733337,2024-12-12 09:16:32,0,0,
3874,Chez Marcel,restaurant,,75106,75,48.8437582905381,2.32833709207276,2024-12-12 09:16:32,0,0,
3875,Yen,restaurant,japanese,75106,75,48.8545058182442,2.33275896509195,2024-12-12 09:16:32,0,0,
3876,Doran Doran,restaurant,korean,75106,75,48.8441315366864,2.32953536895045,2024-12-12 09:16:32,0,0,
3877,Les deux Cigales,restaurant,,75106,75,48.8431335872945,2.32994499255855,2024-12-12 09:16:32,0,0,
3878,Anna T,restaurant,,75106,75,48.8435299674956,2.33103137102887,2024-12-12 09:16:32,0,0,
3879,Ippudo,restaurant,ramen,75106,75,48.8531699943355,2.33777075645651,2024-12-12 09:16:32,0,0,
3880,Bistrot des Amis,restaurant,,75106,75,48.8480727913776,2.32395687711235,2024-12-12 09:16:32,0,0,
3881,Toyo,restaurant,japanese,75106,75,48.8426079581465,2.33015797671817,2024-12-12 09:16:32,0,0,
3882,Le Cherche Midi,restaurant,italian,75106,75,48.850678138341,2.32800642599258,2024-12-12 09:16:32,0,0,
3883,SOS Chef,restaurant,,75106,75,48.8530484567395,2.34250778903501,2024-12-12 09:16:33,0,0,
3884,Lapérouse,restaurant,,75106,75,48.8551197926517,2.34153356042916,2024-12-12 09:16:33,0,0,
3885,La Marquise,restaurant,,75106,75,48.845168545747,2.32070863817552,2024-12-12 09:16:33,0,0,
3886,Chez Fernand,restaurant,,75106,75,48.8518330807793,2.33442595799511,2024-12-12 09:16:33,0,0,
3887,Les Oiseaux,restaurant,,75106,75,48.8505863565013,2.3253259771767,2024-12-12 09:16:33,0,0,
3888,Vita,restaurant,,75106,75,48.8506896215484,2.34164076497075,2024-12-12 09:16:33,0,0,
3889,La Mercerie du 6ème,restaurant,,75106,75,48.8532852455041,2.33077019092596,2024-12-12 09:16:33,0,0,
3890,Japorama,restaurant,japanese,75106,75,48.850252756755,2.33971116704117,2024-12-12 09:16:33,0,0,
3891,Pizza Vesuvio,restaurant,pizza,75106,75,48.8533031827769,2.33402127970987,2024-12-12 09:16:33,0,0,
3892,Le Procope,restaurant,french,75106,75,48.8530583473852,2.33875043329942,2024-12-12 09:16:33,0,0,
3893,Le Méchoui du Prince,restaurant,mediterranean,75106,75,48.8491599242192,2.34024995577715,2024-12-12 09:16:33,0,0,
3894,Ma Cachette,restaurant,tapas,75106,75,48.8420522379661,2.33539909695355,2024-12-12 09:16:33,0,0,
3895,Relais Louis XIII,restaurant,,75106,75,48.8546193930323,2.34077809949611,2024-12-12 09:16:33,0,0,
3896,Près de Seine,restaurant,,75106,75,48.8564100190072,2.33671388228535,2024-12-12 09:16:33,0,0,
3897,Benchy,restaurant,"coffee_shop, sandwich",75106,75,48.8492237943214,2.3256637678746,2024-12-12 09:16:33,0,0,
3898,Brasserie Lipp,restaurant,,75106,75,48.8537527880631,2.332410445558,2024-12-12 09:16:33,0,0,
