restaurant_name,address,phone_number,reviews_count,reviews_average,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,vegan,vegetarian
le caveau du palais,"19 Pl. Dauphine, 75001 Paris",01 43 26 04 28,426,4.0,restaurant,,75101,75,48.8565274494707,2.34203479823893,0,0
ma salle à manger,"26 Pl. Dauphine, 75001 Paris",01 43 29 52 34,457,3.9,restaurant,,75101,75,48.8569224885672,2.34181963478446,0,0
tosako ramen,"55 Bd de Sébastopol, 75001 Paris",06 27 77 68 55,878,4.7,restaurant,,75101,75,48.8623562249375,2.35009617743509,0,0
inavoué,"4 Imp. Gomboust, 75001 Paris",01 40 20 09 28,1066,4.2,restaurant,french,75101,75,48.8677195533212,2.33137335267833,0,0
go-oun,"14 Rue Thérèse, 75001 Paris",01 40 15 64 43,1610,4.5,restaurant,korean,75101,75,48.8663514590852,2.33533019770945,0,0
nomad’s,"12-14 Rue du Marché Saint-Honoré, 75001 Paris",01 42 60 47 21,1261,4.2,restaurant,,75101,75,48.8664199392341,2.33152347256419,0,0
le tub,"26 Rue de Beaujolais, 75001 Paris",09 74 73 58 34,546,3.9,restaurant,,75101,75,48.8664019181423,2.33761292521973,0,0
au pied de cochon,"6 Rue Coquillière, 75001 Paris",01 40 13 77 00,15458,4.3,restaurant,french,75101,75,48.8634884524182,2.34379575227663,0,0
maison popeille,"34 Pl. du Marché Saint-Honoré, 75001 Paris",09 53 49 82 53,369,4.0,restaurant,,75101,75,48.8670400324309,2.33242712554531,0,0
midory,"49 Rue de l'Arbre Sec, 75001 Paris",01 42 97 47 30,289,4.3,restaurant,japanese,75101,75,48.8612790665607,2.34236839798524,0,0
itacate,"94 Rue Saint-Honoré, 75001 Paris",01 42 33 39 87,1083,4.2,restaurant,mexican,75101,75,48.8615118320118,2.34245079209342,0,0
il timo,"77 Rue Saint-Honoré, 75001 Paris",09 82 46 56 88,533,4.4,restaurant,,75101,75,48.8610657928975,2.34403742446829,0,0
thessalia - maison mavrommatis,"18 Rue Duphot, 75001 Paris",01 42 97 53 04,143,4.1,restaurant,greek,75101,75,48.8685608449427,2.32560098741985,0,0
ippudo louvre,"74-76 Rue Jean-Jacques Rousseau, 75001 Paris",01 42 86 09 85,3465,4.4,restaurant,japanese,75101,75,48.8645515291977,2.34467861813792,0,1
baltard au louvre,"9 Rue Coquillière, 75001 Paris",09 83 32 01 29,1078,4.1,restaurant,,75101,75,48.8633951618359,2.34287097689952,0,0
îlot orange,"24 Rue St Denis, 75001 Paris",01 42 36 28 37,272,4.3,restaurant,,75101,75,48.8598489462413,2.34819574852855,0,0
la halle aux grains,"2 Rue de Viarmes, 75001 Paris",01 82 71 71 60,710,4.3,restaurant,french,75101,75,48.8629108554705,2.34321253945385,0,0
saibā café,"150 Rue de Rivoli, 75001 Paris",,96,4.6,restaurant,sandwich,75101,75,48.8607946763763,2.34160287876838,0,0
le petit samaritain,"8 Rue Baillet, 75001 Paris",07 67 17 09 96,415,4.5,restaurant,french,75101,75,48.8598396423287,2.34250284371214,0,0
bella piazza,"8 Rue de la Petite Truanderie, 75001 Paris",07 83 86 93 91,918,4.4,restaurant,pizza,75101,75,48.8627961910351,2.34837914456998,0,1
royale d'asie,"104 Rue Saint-Honoré, 75001 Paris",01 40 28 99 10,189,3.3,restaurant,asian,75101,75,48.8615882749688,2.34204141994243,0,0
les pâtes vivantes,"3 R. de Turbigo, 75001 Paris",01 40 13 08 04,3177,4.1,restaurant,asian,75101,75,48.8635549209104,2.34715647635406,0,0
espadon,"15 Pl. Vendôme, 75001 Paris",01 43 16 33 74,43,4.2,restaurant,french,75101,75,48.8681447672692,2.32853884448215,0,0
uno,"37 Rue Berger, 75001 Paris",01 42 36 20 47,2832,4.6,restaurant,"italian, pizza",75101,75,48.8618491197955,2.34349961963753,0,0
rivoli park,"216 Rue de Rivoli, 75001 Paris",01 42 60 60 42,312,3.4,restaurant,french,75101,75,48.864818995728,2.32923202787461,0,0
djakarta bali,"9 Rue Vauvilliers, 75001 Paris",01 45 08 83 11,1772,4.3,restaurant,indonesian,75101,75,48.8616781289708,2.34325587389324,0,1
delhicious,"33 bis Rue des Bourdonnais, 75001 Paris",01 42 21 09 95,489,4.4,restaurant,indian,75101,75,48.8601396306433,2.3451637626936,0,0
kotteri ramen naritake,"31 Rue des Petits Champs, 75001 Paris",,2861,4.2,restaurant,"japanese, ramen",75101,75,48.8667162395113,2.33676383842825,0,0
flottes,"2 Rue Cambon, 75001 Paris",01 42 60 80 89,1444,4.5,restaurant,,75101,75,48.8663396406017,2.32544189889759,0,0
ellsworth,"34 Rue de Richelieu, 75001 Paris",01 42 60 59 66,528,4.4,restaurant,,75101,75,48.8657595290831,2.33698428248172,0,0
chez vong,"10 Rue de la Grande Truanderie, 75001 Paris",01 40 39 99 89,404,4.2,restaurant,asian,75101,75,48.8628023936435,2.34923233849403,0,0
sushi gan,"41 Rue des Petits Champs, 75001 Paris",01 42 97 44 48,737,4.3,restaurant,japanese,75101,75,48.8668578936749,2.33611004998073,0,0
pendino,"6 Rue de l'Échelle, 75001 Paris",01 42 60 57 12,1315,4.2,restaurant,italian,75101,75,48.8639456852364,2.33455277619012,0,0
le comptoir de tunisie,"30 Rue de Richelieu, 75001 Paris",01 42 97 14 04,110,4.4,restaurant,,75101,75,48.8654051422169,2.33681128000023,0,0
casanova,"6 Rue des Lavandières Sainte-Opportune, 75001 Paris",01 42 36 85 91,553,4.3,restaurant,italian,75101,75,48.8586891422991,2.34620915365738,0,0
chez toto,"23 Rue de la Ferronnerie, 75001 Paris",,187,4.0,restaurant,,75101,75,48.8601509462126,2.34716058348661,0,0
la table,"22 Pass. des Panoramas, 75002 Paris",01 45 08 54 45,2,5.0,restaurant,,75101,75,48.8616532347184,2.34178342496276,0,0
l'ecrin,"10 Pl. de la Concorde, 75008 Paris",01 44 71 15 17,179,4.8,restaurant,,75101,75,48.8651666770716,2.33648514014774,0,0
café de l'époque,"2 Rue du Bouloi, 75001 Paris",01 73 71 61 02,451,3.5,restaurant,regional,75101,75,48.8629540222718,2.339663222555,0,0
pitanga,"11 Rue Jean-Jacques Rousseau, 75001 Paris",01 40 28 12 69,293,4.8,restaurant,brazilian,75101,75,48.8624055943472,2.34017636266728,0,0
echizen soba togo,"33 Rue Saint-Roch, 75001 Paris",01 73 71 69 23,528,4.6,restaurant,japanese,75101,75,48.8659299331746,2.33252158959408,0,0
la fresque,"100 Rue Rambuteau, 75001 Paris",01 42 33 17 56,1721,4.4,restaurant,french,75101,75,48.8625378607793,2.34809533332853,0,0
siena,"35 Pl. du Marché Saint-Honoré, 75001 Paris",01 88 83 00 88,1181,3.4,restaurant,italian,75101,75,48.8675854428704,2.33200149250217,0,0
naniwa-ya,"11 Rue Sainte-Anne, 75001 Paris",01 40 20 43 10,2415,4.3,restaurant,japanese,75101,75,48.8660451843432,2.33526683052148,0,0
kunitoraya,"1 Rue Villédo, 75001 Paris",01 47 03 33 65,1784,4.3,restaurant,japanese,75101,75,48.8659209645382,2.33672243182659,0,0
mannie,"32 Rue Coquillière, 75001 Paris",,339,5.0,restaurant,,75101,75,48.8642711545365,2.34163724457142,0,0
resto du cœur saint-roch,"24 Rue Saint-Roch, 75001 Paris",,21,4.2,restaurant,,75101,75,48.8657759576133,2.33264589321814,0,0
1129 iiniku,"18 Rue du Louvre, 75001 Paris",01 40 39 00 31,858,4.8,restaurant,japanese,75101,75,48.8614078964125,2.34120297816798,0,0
jangal,"5 Av. de l'Opéra, 75001 Paris",07 63 33 13 07,283,2.9,restaurant,,75101,75,48.8647175746996,2.334581526118,0,0
fondue dragon,"5 Rue Étienne Marcel, 75001 Paris",01 44 82 91 03,669,4.1,restaurant,chinese,75101,75,48.8634576908336,2.35022659984847,1,1
yamato,"46 Rue de Lancry, 75010 Paris",01 42 08 67 17,150,4.2,restaurant,japanese,75101,75,48.8638090602146,2.34324631852363,0,0
mimmo,"14 Rue St Denis, 75001 Paris",01 42 33 30 54,581,4.2,restaurant,pizza,75101,75,48.8591454531079,2.34785108467005,0,0
le terminus du châtelet,"5 Rue des Lavandières Sainte-Opportune, 75001 Paris",01 45 08 50 44,899,4.6,restaurant,,75101,75,48.8582853860233,2.34571152006598,0,0
l'auberge café,"4 Rue Bertin Poirée, 75001 Paris",01 43 29 01 22,125,3.9,restaurant,,75101,75,48.8582611623231,2.34471407358833,0,0
kinugawa vendôme,"9 Rue du Mont Thabor, 75001 Paris",01 42 60 65 07,430,4.2,restaurant,japanese,75101,75,48.865521650671,2.3289586940121,0,0
café arena,"29 Rue St Denis, 75001 Paris",01 45 08 15 16,758,3.4,restaurant,,75101,75,48.8598244710839,2.34791411658193,0,0
mystery cuisine,"37 bis Rue de Montpensier, 75001 Paris",01 40 20 03 02,143,4.7,restaurant,,75101,75,48.8658999259612,2.33724194218527,0,0
kei,"5 Rue Coq Héron, 75001 Paris",01 42 33 14 74,1099,4.7,restaurant,"japanese, french",75101,75,48.8643560632157,2.34212297586032,0,0
ace gourmet bento,"18 Rue Thérèse, 75001 Paris",,305,4.2,restaurant,,75101,75,48.8664122278832,2.33509039145966,0,0
iovine's,"7bis Rue du Colonel Driant, 75001 Paris",01 47 03 92 09,3859,4.6,restaurant,pizza,75101,75,48.8632693494692,2.34043804568438,0,0
tara tata,"49 Rue Berger, 75001 Paris",01 71 27 63 18,75,3.7,restaurant,,75101,75,48.8621472640914,2.34219254565664,0,0
muscade,"36 Rue de Montpensier, 75001 Paris",01 42 97 51 36,257,3.3,restaurant,,75101,75,48.8660326953075,2.33761233848651,0,0
au p’tit crêpe,"25 Rue St Denis, 75001 Paris",01 42 33 91 51,2617,4.4,restaurant,french,75101,75,48.8596584255821,2.34785686818324,1,1
joe allen,"30 Rue Pierre Lescot, 75001 Paris",09 74 64 09 31,2170,4.4,restaurant,burger,75101,75,48.8635176214413,2.34910468210867,0,0
zen,"8 Rue de l'Échelle, 75001 Paris",01 42 61 93 99,1782,4.5,restaurant,japanese,75101,75,48.8640362936096,2.33461019222685,0,0
rarita,"100 Rue Saint-Honoré, 75001 Paris",01 45 08 44 69,1010,4.5,restaurant,"italian, pizza",75101,75,48.8615658952873,2.34223839466702,0,0
banana café,"13 Rue de la Ferronnerie, 75001 Paris",01 42 33 35 31,1280,3.7,restaurant,,75101,75,48.8601858987488,2.34760029812711,0,0
yaki shop,"15 Rue du Roule, 75001 Paris",01 45 08 12 95,327,4.1,restaurant,japanese,75101,75,48.8607087618688,2.34363247280282,0,0
café du pont neuf,"14 Quai du Louvre, 75001 Paris",01 42 33 32 37,1054,3.1,restaurant,,75101,75,48.8588693532174,2.34152819601113,0,0
kook il kwan,"12 Rue Gomboust, 75001 Paris",01 42 61 04 18,703,4.3,restaurant,korean,75101,75,48.8674297909284,2.33267447550796,0,0
bella sera,"34 Rue Montorgueil, 75001 Paris",07 66 38 50 60,204,4.0,restaurant,italian,75101,75,48.8640764429258,2.34664115694696,0,1
seoul opera,"5 Rue Danielle Casanova, 75001 Paris",01 42 86 10 40,778,4.2,restaurant,korean,75101,75,48.8675916454787,2.33310438332174,0,0
chez lulu,"66 Rue Jean-Jacques Rousseau, 75001 Paris",,301,4.0,restaurant,,75101,75,48.8642112239289,2.34403505561224,0,0
reflets de scène,"22 Rue de Beaujolais, 75001 Paris",01 42 97 51 57,236,4.3,restaurant,,75101,75,48.8663500341617,2.33789388661413,0,0
strada,"34 Rue du Louvre, 75001 Paris",09 72 16 61 96,59,4.6,restaurant,,75101,75,48.8619361239505,2.34153833811396,0,0
charly bun's,"36 Pl. du Marché Saint-Honoré, 75001 Paris",01 42 60 36 67,954,4.3,restaurant,burger,75101,75,48.8671717959488,2.33249828790326,0,0
bann thaï,"20 Av. Raymond Poincaré, 92330 Sceaux",01 43 50 20 04,211,4.0,restaurant,thai,75101,75,48.8601914308049,2.34751019266798,0,0
damouri,"41 Rue de Richelieu, 75001 Paris",01 47 03 33 15,239,4.0,restaurant,,75101,75,48.8658608662924,2.33706189890512,0,0
zébulon,"10 Rue de Richelieu, 75001 Paris",01 42 36 49 44,446,4.4,restaurant,french,75101,75,48.8641659616517,2.33619596448824,0,0
restaurant chouchou paris,"23 Bd de Sébastopol, 75001 Paris",01 45 08 02 03,7874,4.6,restaurant,,75101,75,48.8599880858339,2.34875985061214,0,0
aki,"11bis Rue Sainte-Anne, 75001 Paris",01 42 97 54 27,4372,4.4,restaurant,japanese,75101,75,48.8661464377335,2.33532868896688,0,0
le bon pêcheur,"14 Rue Pierre Lescot, 75001 Paris",01 42 36 42 05,2266,3.8,restaurant,"breakfast, coffee_shop, hot_dog, pizza",75101,75,48.8619894328547,2.34843496804513,0,0
jour capucines,"22 Rue des Capucines, 75002 Paris",01 42 97 43 72,160,4.0,restaurant,,75102,75,48.8695186450183,2.32876339566818,0,0
victoria station,"11 Bd Montmartre, 75002 Paris",01 42 36 73 90,1240,3.5,restaurant,"barbecue, pizza",75102,75,48.8714860453312,2.34195475106361,0,0
la bombe,"20 Rue du 4 septembre, 75002 Paris",01 42 65 57 29,1259,3.8,restaurant,,75102,75,48.8698392528147,2.33582967531956,0,0
pur etc.,"14 Bd Richard Wallace, 92800 Puteaux",01 42 04 37 27,24,4.5,restaurant,salad,75102,75,48.8692407849281,2.34536962223555,0,0
le bouï-bouï,"11 Rue Marie Stuart, 75002 Paris",01 42 36 40 94,385,4.4,restaurant,,75102,75,48.8649823590208,2.34763684322493,0,0
babylone bis,"34 Rue Tiquetonne, 75002 Paris",01 42 33 48 35,431,4.1,restaurant,,75102,75,48.8647902458001,2.34802132112353,0,0
contrastes,"38 Rue Greneta, 75002 Paris",01 40 39 05 10,343,4.7,restaurant,,75102,75,48.8653705249568,2.34909169015876,0,0
la boissonière,"17 Rue Poissonnière, 75002 Paris",07 68 79 13 35,1253,4.4,restaurant,,75102,75,48.8693726322651,2.34768386570175,0,0
sam chic,"11 Rue Rameau, 75002 Paris",,1096,4.4,restaurant,korean,75102,75,48.8678226507302,2.33697673876887,0,0
crêperie traditionnelle,"2 Rue de Hanovre, 75002 Paris",01 44 56 01 75,358,4.4,restaurant,crepe,75102,75,48.8702397401483,2.33573814493693,0,0
mắm from hanoï,"39 Rue de Cléry, 75002 Paris",01 42 33 12 31,606,4.7,restaurant,vietnamese,75102,75,48.8686762637494,2.34835642961238,0,0
zuzuttomo,"10 Rue Poissonnière, 75002 Paris",09 54 88 60 43,366,4.8,restaurant,,75102,75,48.8689406289755,2.34783365031146,0,0
chez georges,"1 Rue du Mail, 75002 Paris",01 42 60 07 11,590,4.5,restaurant,french,75102,75,48.8663816339366,2.34130741668153,0,0
baguette,"16 Rue Marie Stuart, 75002 Paris",06 75 28 49 92,234,5.0,restaurant,,75102,75,48.8651003762175,2.34749275830939,0,0
la grosse caisse,"160 Rue Montmartre, 75002 Paris",01 40 41 05 56,1075,4.3,restaurant,,75102,75,48.8701730201991,2.34285999660636,0,0
vinhuit,"28 Rue Léopold Bellan, 75002 Paris",07 63 85 04 99,179,4.9,restaurant,,75102,75,48.8667450732582,2.3452741523584,0,0
chez tof,"30 Rue Saint-Marc, 75002 Paris",01 42 60 10 59,278,4.3,restaurant,french,75102,75,48.8706964700523,2.33898973663503,0,0
ryukishin,"59 Rue de Richelieu, 75002 Paris",,1640,4.7,restaurant,ramen,75102,75,48.8669714684629,2.33739876759364,0,0
breathe montorgueil,"3 Rue Mandar, 75002 Paris",01 89 33 52 13,2460,4.8,restaurant,japanese,75102,75,48.8655456229141,2.34634468903172,0,0
select bourse (casa andrès),"19 Rue Vivienne, 75002 Paris",01 42 61 33 87,20,3.9,restaurant,"regional, basque, spanish",75102,75,48.8685237396547,2.33960578406658,0,0
popolare,"111 Rue Réaumur, 75002 Paris",01 86 47 81 10,32099,4.7,restaurant,pizza,75102,75,48.8680920450982,2.34330163908456,0,0
an com,"9 Rue des Petits Champs, 75001 Paris",07 61 30 47 10,969,4.6,restaurant,vietnamese,75102,75,48.8687932751177,2.35352429201401,0,0
little havana,"67 Rue d'Argout, 75002 Paris",09 74 64 08 84,443,4.7,restaurant,cuban,75102,75,48.866203099399,2.34401678306332,0,1
curry bowl,"36 Rue Poissonnière, 75002 Paris",06 75 03 35 44,339,5.0,restaurant,asian,75102,75,48.869950983584,2.3479504940417,0,0
m'sushi,"108 Rue Montmartre, 75002 Paris",01 40 26 47 75,301,3.7,restaurant,japanese,75102,75,48.8675083293612,2.34403044556549,0,1
bachaumont,"18 Rue Bachaumont, 75002 Paris",01 81 66 47 50,465,4.4,restaurant,,75102,75,48.866187089964,2.34509377380209,0,0
la petite bohème,"11 Rue Mandar, 75002 Paris",07 67 68 13 84,120,4.9,restaurant,,75102,75,48.8656684177956,2.34534967330598,0,0
bōkan,"38 bis Rue Vivienne, 75002 Paris",01 89 32 95 70,177,4.4,restaurant,japanese,75102,75,48.8709667864296,2.34131596622277,0,0
motek,"229 Rue St Denis, 75002 Paris",01 42 71 84 24,412,4.6,restaurant,,75102,75,48.8671993724102,2.35137425003097,0,0
dédé la frite,"52 Rue Notre Dame des Victoires, 75002 Paris",01 40 41 99 90,904,4.1,restaurant,,75102,75,48.8698114248962,2.34262195055624,0,0
tigermilk,"77 Rue d'Aboukir, 75002 Paris",07 82 45 17 36,5204,4.6,restaurant,,75102,75,48.8679178691502,2.34728849132904,0,1
mr zhao - grands boulevards,"37 Rue des Jeuneurs, 75002 Paris",01 73 74 94 05,1433,4.7,restaurant,chinese,75102,75,48.8696689325422,2.34376222466395,0,0
maison du bao,"199 Rue St Denis, 75002 Paris",09 79 66 04 42,145,4.4,restaurant,,75102,75,48.8663101363025,2.3508608584616,0,0
au rocher de cancale,"78 Rue Montorgueil, 75002 Paris",01 42 33 50 29,1137,3.9,restaurant,,75102,75,48.8655912204673,2.3471264691407,1,1
café moderne,"19 Rue Keller, 75011 Paris",01 47 00 53 62,447,4.6,restaurant,french,75102,75,48.8689037486015,2.34220587288269,0,0
le gavroche,"19 Rue Saint-Marc, 75002 Paris",01 42 96 89 70,500,4.4,restaurant,french,75102,75,48.870405198917,2.34013864410301,0,0
shabour,"19 Rue Saint-Sauveur, 75002 Paris",06 95 16 32 87,686,4.7,restaurant,mediterranean,75102,75,48.8659207969001,2.34907341760984,0,0
klay,"4bis Rue Saint-Sauveur, 75002 Paris",01 40 26 00 00,620,3.9,restaurant,,75102,75,48.8659684899292,2.34975545307108,0,0
le malibu,"44 Rue Tiquetonne, 75002 Paris",01 75 77 23 18,621,4.1,restaurant,,75102,75,48.8648272938121,2.34738572140586,0,0
bianca,"2 Rue du 4 septembre, 75002 Paris",09 82 28 53 39,1903,4.5,restaurant,,75102,75,48.8691083508579,2.33965752286085,0,0
asado - carne argentina,"6 Pass. des Panoramas, 75002 Paris",01 74 64 65 48,619,4.6,restaurant,argentinian,75102,75,48.8713128752116,2.34180261952102,0,0
le 7ème b'art,"19 Rue de Choiseul, 75002 Paris",01 47 42 92 62,179,4.1,restaurant,brasserie,75102,75,48.8702383990438,2.33587108192125,0,0
côme bourse,"11 Rue de la Bourse, 75002 Paris",01 44 82 91 38,164,4.1,restaurant,"bowl, pita",75102,75,48.8695213272273,2.33899887290949,1,1
folie crabe,"6 Rue Étienne Marcel, 75002 Paris",01 40 13 90 01,1504,4.5,restaurant,,75102,75,48.8636722675548,2.35039515992128,0,0
baldoria pizzas - bachaumont,"12 Rue Bachaumont, 75002 Paris",01 42 36 11 84,245,4.6,restaurant,,75102,75,48.8661364632688,2.34558151674776,0,0
jugaad,"16 Rue Favart, 75002 Paris",,1047,4.4,restaurant,indian,75102,75,48.8712448979769,2.33829772670902,0,0
le galibot,"17 Rue Paul Lelong, 75002 Paris",01 42 60 30 25,407,4.8,restaurant,french,75102,75,48.8675964231636,2.34203756426697,0,0
baffe,"22 Rue Greneta, 75002 Paris",09 74 64 01 19,151,4.8,restaurant,,75102,75,48.8652493226369,2.35093093117214,0,0
so great salad,"16 Rue des Petits Champs, 75002 Paris",,11,4.0,restaurant,,75102,75,48.8667956999534,2.33701269713347,0,0
arty le restaurant,"17 Rue Daunou, 75002 Paris",,1,5.0,restaurant,"french, bistro, steak_house",75102,75,48.8698571900875,2.33070506353832,0,0
(v)ivre,"3 Rue de la Michodière, 75002 Paris",01 58 22 89 90,265,4.6,restaurant,,75102,75,48.8692349175959,2.33444498491531,0,0
kimochi,"24 Gal Montmartre, 75002 Paris",06 58 08 74 86,483,3.8,restaurant,,75102,75,48.8706097173544,2.34185441968262,0,0
rani mahal,"9 Rue Saint-Augustin, 75002 Paris",01 83 89 64 65,683,4.5,restaurant,indian,75102,75,48.8687992262689,2.33732726995959,0,1
matsu sushi,"18 R. de Turbigo, 75002 Paris",01 40 26 35 06,225,4.4,restaurant,japanese,75102,75,48.8640159255849,2.35024604586383,0,0
brasserie dubillot,"222 Rue St Denis, 75002 Paris",01 88 61 51 24,6594,4.6,restaurant,,75102,75,48.8680949787643,2.35194564437032,0,0
galice burger grill,"106 Rue St Denis, 75002 Paris",01 42 36 44 80,563,4.7,restaurant,,75102,75,48.8637602775381,2.35016013135629,0,0
pupetta,"124 Rue St Denis, 75002 Paris",01 73 71 22 62,909,4.4,restaurant,pizza,75102,75,48.8647316562969,2.35032265645884,0,1
le préaumur,"1 Pl. de la Bourse, 75002 Paris",01 42 60 00 44,1457,4.1,restaurant,,75102,75,48.8684511258301,2.34174034198043,0,0
le point zéro,"9 Rue Paul Lelong, 75002 Paris",01 42 33 45 50,187,4.2,restaurant,,75102,75,48.8676506540771,2.34272714344107,0,0
villa dondelli,"1 Rue Monsigny, 75002 Paris",01 42 96 16 61,1766,4.4,restaurant,italian,75102,75,48.8683404847083,2.33503725019355,0,1
les noces de jeannette,"14 Rue Favart, 75002 Paris",01 42 96 36 89,905,4.2,restaurant,french,75102,75,48.8710876534734,2.33824777056608,0,0
blend hamburger,"44 Rue d'Argout, 75002 Paris",01 40 26 84 57,1706,4.4,restaurant,burger,75102,75,48.8658552504173,2.34361679864389,0,0
tékés,"4 bis Rue Saint-Sauveur, 75002 Paris",07 81 42 54 74,1006,4.6,restaurant,,75102,75,48.8659224732808,2.34956593824032,0,0
zouzou,"8 Rue Léopold Bellan, 75002 Paris",09 65 26 57 71,363,4.7,restaurant,coffee_shop,75102,75,48.8665172531299,2.34659555939371,0,0
mōpa,"17 Rue du Croissant, 75002 Paris",09 81 44 98 93,1084,4.8,restaurant,french,75102,75,48.8688976298122,2.34393807699254,0,0
fenouil paris 2,"8 Rue Poissonnière, 75002 Paris",06 86 91 63 58,277,4.8,restaurant,,75102,75,48.8687879945187,2.34781277937256,0,0
cali sisters,"17 Rue Notre Dame des Victoires, 75002 Paris",,2723,4.5,restaurant,american,75102,75,48.8683069570956,2.3417315409821,0,0
isshin ramen,"168 Rue Montmartre, 75002 Paris",,2115,4.5,restaurant,"japanese, ramen",75102,75,48.8706044367554,2.34293157805945,0,1
bistropolitain,"13 Pass. Choiseul, 75002 Paris",01 42 61 27 22,78,4.7,restaurant,,75102,75,48.8674653301979,2.33516457130276,0,0
sweetea's,"24 Rue Poissonnière, 75002 Paris",01 45 08 48 21,488,4.1,restaurant,,75102,75,48.869589136824,2.34791537386741,0,0
korpanoff,"37 Bd de Bonne Nouvelle, 75002 Paris",01 44 82 03 98,621,4.2,restaurant,,75102,75,48.8704074620309,2.34835282539402,0,0
club cochon,"38 Pass. des Panoramas, 75002 Paris",01 88 61 15 75,269,4.8,restaurant,"deli, fine_dining, sausage",75102,75,48.8705819732549,2.34148729232362,0,0
le petit bal,"36 Rue Léopold Bellan, 75002 Paris",01 45 08 45 83,282,4.3,restaurant,,75102,75,48.8667625914359,2.34487349738669,0,0
thai kamkoun,"13 Rue Blondel, 75002 Paris",09 80 43 60 81,185,4.8,restaurant,thai,75102,75,48.8687224480359,2.35335975525473,0,0
bowl y roll,"91 Rue Réaumur, 75002 Paris",01 81 68 97 23,53,4.6,restaurant,asian,75102,75,48.8673907312596,2.34666747612292,0,0
